index,month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,year,month_remaining_lease,storey_range_low,storey_range_high,lat,lon
870,1,SENGKANG,4 ROOM,273D,COMPASSVALE LINK,16 TO 18,90.0,13,2009,91 years 07 months,555000.0,2017,1099,16,18,1.38414098951186,103.894443272414
871,1,SENGKANG,5 ROOM,193,RIVERVALE DRIVE,01 TO 03,110.0,5,2001,83 years 03 months,368000.0,2017,999,1,3,1.3932795324994,103.901941660487
872,1,SENGKANG,5 ROOM,311A,ANCHORVALE LANE,01 TO 03,112.0,13,2002,84 years 08 months,388000.0,2017,1016,1,3,1.39096468167495,103.884060305383
873,1,SENGKANG,5 ROOM,121A,RIVERVALE DRIVE,07 TO 09,110.0,5,2000,82 years 05 months,408000.0,2017,989,7,9,1.38669088303388,103.905111879708
874,1,SENGKANG,5 ROOM,305A,ANCHORVALE LINK,07 TO 09,110.0,5,2002,84 years 01 month,410000.0,2017,1009,7,9,1.38840183014731,103.88816713058
875,1,SENGKANG,5 ROOM,320D,ANCHORVALE DRIVE,01 TO 03,110.0,5,2002,84 years 08 months,415000.0,2017,1016,1,3,1.3909522124166,103.891815990371
876,1,SENGKANG,5 ROOM,192C,RIVERVALE DRIVE,13 TO 15,115.0,5,2000,82 years 08 months,425000.0,2017,992,13,15,1.39463674854545,103.902948600159
877,1,SENGKANG,5 ROOM,205C,COMPASSVALE LANE,13 TO 15,123.0,5,1999,81 years 05 months,428000.0,2017,977,13,15,1.38609075927476,103.896503892256
878,1,SENGKANG,5 ROOM,305D,ANCHORVALE LINK,16 TO 18,110.0,5,2002,84 years 01 month,430000.0,2017,1009,16,18,1.38903342950987,103.887299862674
879,1,SENGKANG,5 ROOM,192C,RIVERVALE DRIVE,10 TO 12,115.0,5,2000,82 years 08 months,433000.0,2017,992,10,12,1.39463674854545,103.902948600159
880,1,SENGKANG,5 ROOM,195,RIVERVALE DRIVE,16 TO 18,110.0,5,2001,83 years 06 months,448000.0,2017,1002,16,18,1.39282417499693,103.902400188623
881,1,SENGKANG,5 ROOM,304A,ANCHORVALE LINK,07 TO 09,110.0,5,2002,84 years,450000.0,2017,1008,7,9,1.38789185501916,103.888922314482
882,1,SENGKANG,5 ROOM,298A,COMPASSVALE STREET,10 TO 12,113.0,13,2001,83 years 07 months,450000.0,2017,1003,10,12,1.39516709775093,103.901789456173
883,1,SENGKANG,5 ROOM,299C,COMPASSVALE STREET,07 TO 09,114.0,13,2001,83 years 07 months,460000.0,2017,1003,7,9,1.39634901076212,103.901777949067
884,1,SENGKANG,5 ROOM,290B,COMPASSVALE CRESCENT,10 TO 12,110.0,5,2001,83 years 11 months,463000.0,2017,1007,10,12,1.3970326678583,103.897023030475
885,1,SENGKANG,5 ROOM,406C,FERNVALE ROAD,16 TO 18,110.0,13,2004,86 years 11 months,470000.0,2017,1043,16,18,1.38867904803847,103.874702601249
886,1,SENGKANG,5 ROOM,112,RIVERVALE WALK,07 TO 09,121.0,5,1998,80 years 10 months,475000.0,2017,970,7,9,1.38345976601372,103.901383674633
887,1,SENGKANG,5 ROOM,112,RIVERVALE WALK,13 TO 15,121.0,5,1998,80 years 10 months,482000.0,2017,970,13,15,1.38345976601372,103.901383674633
888,1,SENGKANG,5 ROOM,323B,SENGKANG EAST WAY,10 TO 12,110.0,5,2002,84 years 05 months,508000.0,2017,1013,10,12,1.39209550650234,103.89255070806
889,1,SENGKANG,5 ROOM,435A,FERNVALE ROAD,07 TO 09,113.0,13,2013,95 years 05 months,515000.0,2017,1145,7,9,1.39339897949587,103.876290547918
890,1,SENGKANG,EXECUTIVE,307B,ANCHORVALE ROAD,04 TO 06,128.0,3,2001,83 years 10 months,495000.0,2017,1006,4,6,1.38954465344023,103.887443517634
891,1,SENGKANG,EXECUTIVE,203D,COMPASSVALE ROAD,07 TO 09,130.0,3,2001,83 years,515000.0,2017,996,7,9,1.38708301673658,103.895447334949
892,1,SENGKANG,EXECUTIVE,120C,RIVERVALE DRIVE,07 TO 09,142.0,13,2001,83 years 02 months,545000.0,2017,998,7,9,1.38526244576938,103.904005046452
893,1,SENGKANG,EXECUTIVE,299B,COMPASSVALE STREET,13 TO 15,134.0,13,2001,83 years 07 months,558000.0,2017,1003,13,15,1.39682859571624,103.901186812758
894,1,SENGKANG,EXECUTIVE,250B,COMPASSVALE STREET,07 TO 09,131.0,3,2000,82 years 06 months,562000.0,2017,990,7,9,1.39224633613012,103.899789895565
895,1,SENGKANG,EXECUTIVE,119A,RIVERVALE DRIVE,07 TO 09,141.0,13,2001,83 years 02 months,585000.0,2017,998,7,9,1.38417530549894,103.903383602884
896,1,SENGKANG,EXECUTIVE,262B,COMPASSVALE STREET,10 TO 12,130.0,3,2001,83 years 03 months,623000.0,2017,999,10,12,1.39510005315112,103.895470505301
897,1,SERANGOON,3 ROOM,225,SERANGOON AVENUE 4,04 TO 06,67.0,12,1985,67 years 04 months,292000.0,2017,808,4,6,1.3567348101843,103.870113743671
898,1,SERANGOON,3 ROOM,4,LORONG LEW LIAN,01 TO 03,73.0,5,1978,60 years 04 months,318000.0,2017,724,1,3,1.35026200356709,103.876485050647
899,1,SERANGOON,3 ROOM,219,SERANGOON AVENUE 4,10 TO 12,67.0,12,1984,66 years 11 months,319000.0,2017,803,10,12,1.35835882532411,103.872182035504
900,1,SERANGOON,3 ROOM,4,LORONG LEW LIAN,01 TO 03,64.0,5,1978,60 years 04 months,320000.0,2017,724,1,3,1.35026200356709,103.876485050647
901,1,SERANGOON,3 ROOM,311,SERANGOON AVENUE 2,01 TO 03,73.0,12,1985,67 years 03 months,320000.0,2017,807,1,3,1.35376288054172,103.866326454117
902,1,SERANGOON,3 ROOM,221,SERANGOON AVENUE 4,07 TO 09,67.0,12,1984,66 years 11 months,320000.0,2017,803,7,9,1.3591460613704,103.871810901097
903,1,SERANGOON,3 ROOM,2,LORONG LEW LIAN,10 TO 12,73.0,5,1983,65 years 05 months,377000.0,2017,785,10,12,1.35060795612848,103.875680063863
904,1,SERANGOON,4 ROOM,101,SERANGOON NORTH AVENUE 1,04 TO 06,93.0,12,1985,67 years 02 months,355000.0,2017,806,4,6,1.37103631988089,103.870360910842
905,1,SERANGOON,4 ROOM,144,SERANGOON NORTH AVENUE 1,01 TO 03,83.0,16,1987,69 years 06 months,370000.0,2017,834,1,3,1.36778139173336,103.873041279529
906,1,SERANGOON,4 ROOM,109,SERANGOON NORTH AVENUE 1,04 TO 06,91.0,12,1985,67 years 05 months,390000.0,2017,809,4,6,1.36943351823831,103.870511407041
907,1,SERANGOON,4 ROOM,222,SERANGOON AVENUE 4,01 TO 03,99.0,12,1985,67 years 08 months,420000.0,2017,812,1,3,1.35842952473611,103.8712240101
908,1,SERANGOON,4 ROOM,307,SERANGOON AVENUE 2,04 TO 06,95.0,12,1985,67 years 09 months,472000.0,2017,813,4,6,1.35462817749301,103.867068733428
909,1,SERANGOON,4 ROOM,401,SERANGOON AVENUE 1,01 TO 03,105.0,8,1989,71 years 01 month,550000.0,2017,853,1,3,1.34626598680467,103.873199803702
910,1,SERANGOON,4 ROOM,407,SERANGOON AVENUE 1,04 TO 06,109.0,8,1989,71 years 02 months,560000.0,2017,854,4,6,1.34718612268146,103.872968186302
911,1,SERANGOON,4 ROOM,420,SERANGOON CENTRAL,10 TO 12,103.0,8,1989,71 years 10 months,593000.0,2017,862,10,12,1.34914910857959,103.875117043231
912,1,SERANGOON,4 ROOM,407,SERANGOON AVENUE 1,07 TO 09,109.0,8,1989,71 years 02 months,625000.0,2017,854,7,9,1.34718612268146,103.872968186302
913,1,SERANGOON,EXECUTIVE,506,SERANGOON NORTH AVENUE 4,04 TO 06,145.0,3,1992,74 years 10 months,640000.0,2017,898,4,6,1.37281631901907,103.876339684598
914,1,SERANGOON,EXECUTIVE,542,SERANGOON NORTH AVENUE 4,07 TO 09,147.0,7,1992,74 years 10 months,645000.0,2017,898,7,9,1.3738388833849,103.872139505564
915,1,SERANGOON,EXECUTIVE,537,SERANGOON NORTH AVENUE 4,07 TO 09,153.0,3,1992,74 years 10 months,708000.0,2017,898,7,9,1.37386057751621,103.873017935039
916,1,SERANGOON,EXECUTIVE,525,SERANGOON NORTH AVENUE 4,04 TO 06,156.0,7,1992,74 years 10 months,735000.0,2017,898,4,6,1.37214320446568,103.87273701463
917,1,TAMPINES,2 ROOM,299A,TAMPINES STREET 22,01 TO 03,45.0,8,2012,94 years 02 months,250000.0,2017,1130,1,3,1.35000529667902,103.953938205937
918,1,TAMPINES,3 ROOM,403,TAMPINES STREET 41,01 TO 03,60.0,5,1985,67 years 09 months,270000.0,2017,813,1,3,1.35751161946385,103.944917908671
919,1,TAMPINES,3 ROOM,802,TAMPINES AVENUE 4,04 TO 06,68.0,12,1984,66 years 05 months,295000.0,2017,797,4,6,1.34608442398209,103.938034023132
920,1,TAMPINES,3 ROOM,410,TAMPINES STREET 41,01 TO 03,69.0,5,1985,67 years 08 months,300000.0,2017,812,1,3,1.35877773497643,103.946270788952
921,1,TAMPINES,3 ROOM,462,TAMPINES STREET 44,07 TO 09,64.0,16,1987,69 years 06 months,305000.0,2017,834,7,9,1.35901318117916,103.955111125309
922,1,TAMPINES,3 ROOM,419,TAMPINES STREET 41,07 TO 09,64.0,16,1985,67 years 11 months,308000.0,2017,815,7,9,1.35783252178817,103.946726918914
923,1,TAMPINES,3 ROOM,827,TAMPINES STREET 81,04 TO 06,67.0,12,1987,69 years 04 months,315000.0,2017,832,4,6,1.34972149544046,103.933719246104
924,1,TAMPINES,3 ROOM,105,TAMPINES STREET 11,01 TO 03,75.0,8,1982,65 years,318500.0,2017,780,1,3,1.3480931246949,103.947177564477
925,1,TAMPINES,3 ROOM,211,TAMPINES STREET 23,04 TO 06,67.0,12,1985,67 years 06 months,320000.0,2017,810,4,6,1.35402260344793,103.954842705656
926,1,TAMPINES,3 ROOM,287,TAMPINES STREET 22,07 TO 09,74.0,8,1984,66 years 06 months,323000.0,2017,798,7,9,1.349174345716,103.954250054814
927,1,TAMPINES,3 ROOM,467,TAMPINES STREET 44,01 TO 03,74.0,8,1987,69 years 04 months,325000.0,2017,832,1,3,1.35996852651128,103.954665911889
928,1,TAMPINES,3 ROOM,826,TAMPINES STREET 81,01 TO 03,83.0,12,1987,69 years 05 months,328000.0,2017,833,1,3,1.34927794715578,103.933768905771
929,1,TAMPINES,3 ROOM,924,TAMPINES STREET 91,04 TO 06,73.0,8,1983,65 years 10 months,329000.0,2017,790,4,6,1.34679100571296,103.940776965834
930,1,TAMPINES,3 ROOM,261,TAMPINES STREET 21,04 TO 06,74.0,8,1984,66 years 08 months,333000.0,2017,800,4,6,1.35430349274332,103.950965475574
931,1,TAMPINES,3 ROOM,885,TAMPINES STREET 83,04 TO 06,74.0,8,1987,69 years 11 months,337000.0,2017,839,4,6,1.35108388147213,103.932915604299
932,1,TAMPINES,3 ROOM,806,TAMPINES AVENUE 4,04 TO 06,73.0,8,1984,66 years 02 months,345000.0,2017,794,4,6,1.34554033527408,103.936875522387
933,1,TAMPINES,3 ROOM,270,TAMPINES STREET 21,04 TO 06,79.0,8,1985,67 years 11 months,345000.0,2017,815,4,6,1.34963011004171,103.948635174972
934,1,TAMPINES,3 ROOM,828,TAMPINES STREET 81,01 TO 03,83.0,12,1987,69 years 09 months,345000.0,2017,837,1,3,1.34893084103853,103.934588111014
935,1,TAMPINES,3 ROOM,810,TAMPINES AVENUE 4,10 TO 12,73.0,8,1984,66 years 07 months,350000.0,2017,799,10,12,1.34645463315474,103.936611366113
936,1,TAMPINES,3 ROOM,236,TAMPINES STREET 21,07 TO 09,73.0,8,1984,66 years 09 months,350000.0,2017,801,7,9,1.35590516879669,103.947447486706
937,1,TAMPINES,3 ROOM,270,TAMPINES STREET 21,07 TO 09,75.0,8,1985,67 years 11 months,355000.0,2017,815,7,9,1.34963011004171,103.948635174972
938,1,TAMPINES,3 ROOM,299A,TAMPINES STREET 22,07 TO 09,65.0,8,2012,94 years 02 months,355000.0,2017,1130,7,9,1.35000529667902,103.953938205937
939,1,TAMPINES,4 ROOM,458,TAMPINES STREET 42,10 TO 12,84.0,16,1988,70 years 01 month,370000.0,2017,841,10,12,1.35798075724836,103.954550016234
940,1,TAMPINES,4 ROOM,714,TAMPINES STREET 71,01 TO 03,100.0,8,1997,79 years 02 months,385000.0,2017,950,1,3,1.36005190110954,103.937142900774
941,1,TAMPINES,4 ROOM,489A,TAMPINES STREET 45,10 TO 12,104.0,8,1989,71 years 05 months,394000.0,2017,857,10,12,1.36108575636585,103.957224811648
942,1,TAMPINES,4 ROOM,369,TAMPINES STREET 34,01 TO 03,100.0,8,1997,79 years 02 months,395000.0,2017,950,1,3,1.35869916097949,103.960254467845
943,1,TAMPINES,4 ROOM,832,TAMPINES STREET 82,04 TO 06,84.0,16,1984,66 years 11 months,398000.0,2017,803,4,6,1.350101714776,103.935397838075
944,1,TAMPINES,4 ROOM,487B,TAMPINES STREET 45,01 TO 03,109.0,8,1989,71 years 10 months,400000.0,2017,862,1,3,1.36026524882674,103.958372350188
945,1,TAMPINES,4 ROOM,489B,TAMPINES STREET 45,10 TO 12,107.0,8,1993,75 years 08 months,408000.0,2017,908,10,12,1.36132334023489,103.95746980781
946,1,TAMPINES,4 ROOM,870,TAMPINES STREET 83,04 TO 06,104.0,8,1989,71 years 06 months,408000.0,2017,858,4,6,1.35436451815763,103.933391644725
947,1,TAMPINES,4 ROOM,272,TAMPINES STREET 22,07 TO 09,103.0,8,1984,66 years 07 months,412000.0,2017,799,7,9,1.34915941831555,103.950281487099
948,1,TAMPINES,4 ROOM,421,TAMPINES STREET 41,04 TO 06,105.0,8,1985,67 years 05 months,413888.0,2017,809,4,6,1.35751860691899,103.947536321519
949,1,TAMPINES,4 ROOM,448,TAMPINES STREET 42,04 TO 06,105.0,8,1985,67 years 01 month,415000.0,2017,805,4,6,1.35740703260416,103.950996054997
950,1,TAMPINES,4 ROOM,419,TAMPINES STREET 41,04 TO 06,89.0,16,1985,67 years 11 months,416800.0,2017,815,4,6,1.35783252178817,103.946726918914
951,1,TAMPINES,4 ROOM,811,TAMPINES AVENUE 4,10 TO 12,91.0,12,1985,67 years 02 months,418000.0,2017,806,10,12,1.34656173045585,103.937340025822
952,1,TAMPINES,4 ROOM,486B,TAMPINES AVENUE 9,01 TO 03,107.0,8,1993,75 years 08 months,420000.0,2017,908,1,3,1.35919256321783,103.956796780851
953,1,TAMPINES,4 ROOM,104,TAMPINES STREET 11,04 TO 06,105.0,8,1982,64 years 09 months,420000.0,2017,777,4,6,1.34720576651075,103.946641750013
954,1,TAMPINES,4 ROOM,227,TAMPINES STREET 23,01 TO 03,100.0,12,1986,68 years 03 months,420000.0,2017,819,1,3,1.35470798068718,103.955002715196
955,1,TAMPINES,4 ROOM,734,TAMPINES STREET 71,01 TO 03,104.0,8,1997,79 years 05 months,420000.0,2017,953,1,3,1.35820447554431,103.934339097013
956,1,TAMPINES,4 ROOM,498L,TAMPINES STREET 45,07 TO 09,106.0,13,1997,79 years 03 months,423000.0,2017,951,7,9,1.36240933130332,103.957197483189
957,1,TAMPINES,4 ROOM,419,TAMPINES STREET 41,10 TO 12,84.0,16,1985,68 years,423000.0,2017,816,10,12,1.35783252178817,103.946726918914
958,1,TAMPINES,4 ROOM,721,TAMPINES STREET 71,04 TO 06,99.0,8,1997,79 years 03 months,428000.0,2017,951,4,6,1.3599202305003,103.936352048283
959,1,TAMPINES,4 ROOM,295,TAMPINES STREET 22,10 TO 12,104.0,8,1984,66 years 02 months,430000.0,2017,794,10,12,1.35078046855695,103.954999561007
960,1,TAMPINES,4 ROOM,419,TAMPINES STREET 41,10 TO 12,89.0,16,1985,67 years 11 months,430000.0,2017,815,10,12,1.35783252178817,103.946726918914
961,1,TAMPINES,4 ROOM,497B,TAMPINES STREET 45,04 TO 06,102.0,13,1996,78 years 05 months,430000.0,2017,941,4,6,1.3586829965139,103.958024469204
962,1,TAMPINES,4 ROOM,497H,TAMPINES STREET 45,04 TO 06,107.0,13,1996,78 years 05 months,435000.0,2017,941,4,6,1.35991572142856,103.960059381091
963,1,TAMPINES,4 ROOM,731,TAMPINES STREET 71,07 TO 09,103.0,8,1997,79 years 05 months,440000.0,2017,953,7,9,1.35700670008105,103.934099343677
964,1,TAMPINES,4 ROOM,726,TAMPINES STREET 71,10 TO 12,103.0,8,1997,79 years 07 months,440288.0,2017,955,10,12,1.35698439301277,103.935887361779
965,1,TAMPINES,4 ROOM,724,TAMPINES STREET 71,07 TO 09,103.0,8,1997,79 years 07 months,442000.0,2017,955,7,9,1.35684229419395,103.934951160364
966,1,TAMPINES,4 ROOM,116,SIMEI STREET 1,01 TO 03,104.0,8,1988,70 years 10 months,443000.0,2017,850,1,3,1.34358452919709,103.951127773868
967,1,TAMPINES,4 ROOM,732,TAMPINES STREET 71,10 TO 12,103.0,8,1997,79 years 05 months,450000.0,2017,953,10,12,1.35755873795717,103.934320421541
968,1,TAMPINES,4 ROOM,888,TAMPINES STREET 81,10 TO 12,104.0,8,1988,70 years 09 months,450000.0,2017,849,10,12,1.35090347766615,103.931049949489
969,1,TAMPINES,4 ROOM,246,SIMEI STREET 5,01 TO 03,105.0,8,1997,79 years,500000.0,2017,948,1,3,1.34505922260533,103.954165735566
970,1,TAMPINES,4 ROOM,253,TAMPINES STREET 21,07 TO 09,103.0,8,1984,66 years 07 months,510000.0,2017,799,7,9,1.35326407704511,103.948114820428
971,1,TAMPINES,5 ROOM,486A,TAMPINES AVENUE 9,10 TO 12,128.0,5,1993,75 years 08 months,450000.0,2017,908,10,12,1.35976573500754,103.957416315106
972,1,TAMPINES,5 ROOM,491G,TAMPINES STREET 45,01 TO 03,133.0,8,1993,75 years 06 months,455000.0,2017,906,1,3,1.3636112252445,103.954333196181
973,1,TAMPINES,5 ROOM,741,TAMPINES STREET 72,04 TO 06,120.0,5,1997,79 years 11 months,480000.0,2017,959,4,6,1.36001178434431,103.933043775115
974,1,TAMPINES,5 ROOM,233,TAMPINES STREET 21,01 TO 03,121.0,5,1985,67 years 04 months,490000.0,2017,808,1,3,1.35640933580615,103.947528676983
975,1,TAMPINES,5 ROOM,721,TAMPINES STREET 71,04 TO 06,120.0,5,1997,79 years 03 months,492000.0,2017,951,4,6,1.3599202305003,103.936352048283
976,1,TAMPINES,5 ROOM,491H,TAMPINES STREET 45,07 TO 09,127.0,5,1993,75 years 06 months,495000.0,2017,906,7,9,1.3629698898219,103.954391832757
977,1,TAMPINES,5 ROOM,491B,TAMPINES AVENUE 9,10 TO 12,122.0,5,1993,75 years 06 months,505000.0,2017,906,10,12,1.36227153949674,103.954185668192
978,1,TAMPINES,5 ROOM,216,TAMPINES STREET 23,04 TO 06,121.0,5,1985,67 years 02 months,505000.0,2017,806,4,6,1.35401799259079,103.952704018124
979,1,TAMPINES,5 ROOM,498B,TAMPINES STREET 45,04 TO 06,125.0,13,1997,79 years 06 months,530000.0,2017,954,4,6,1.36102172564014,103.958601393368
980,1,TAMPINES,5 ROOM,741,TAMPINES STREET 72,13 TO 15,122.0,5,1997,80 years,540000.0,2017,960,13,15,1.36001178434431,103.933043775115
981,1,TAMPINES,5 ROOM,135,SIMEI STREET 1,01 TO 03,122.0,5,1988,70 years 06 months,550000.0,2017,846,1,3,1.34803733103292,103.957046121852
982,1,TAMPINES,5 ROOM,716,TAMPINES STREET 71,13 TO 15,119.0,5,1997,79 years 03 months,550000.0,2017,951,13,15,1.35938987364854,103.936632842041
983,1,TAMPINES,5 ROOM,723,TAMPINES STREET 72,10 TO 12,120.0,5,1997,79 years 03 months,550000.0,2017,951,10,12,1.35992057153678,103.935128203307
984,1,TAMPINES,5 ROOM,871A,TAMPINES STREET 84,10 TO 12,131.0,5,1989,71 years 03 months,555000.0,2017,855,10,12,1.35456842419882,103.931884752503
985,1,TAMPINES,5 ROOM,729,TAMPINES STREET 71,13 TO 15,120.0,5,1997,79 years 08 months,570000.0,2017,956,13,15,1.35644099036712,103.934139023776
986,1,TAMPINES,5 ROOM,889A,TAMPINES STREET 81,04 TO 06,122.0,5,1989,71 years 01 month,570000.0,2017,853,4,6,1.34941515758326,103.931405999705
987,1,TAMPINES,5 ROOM,233,TAMPINES STREET 21,07 TO 09,121.0,5,1985,67 years 04 months,575000.0,2017,808,7,9,1.35640933580615,103.947528676983
988,1,TAMPINES,5 ROOM,141,SIMEI STREET 2,10 TO 12,122.0,5,1989,71 years,608000.0,2017,852,10,12,1.34585135529578,103.955069793124
989,1,TAMPINES,5 ROOM,518A,TAMPINES CENTRAL 7,10 TO 12,109.0,4,2008,90 years 11 months,730000.0,2017,1091,10,12,1.35637192417378,103.938384524313
990,1,TAMPINES,5 ROOM,518B,TAMPINES CENTRAL 7,13 TO 15,114.0,4,2008,90 years,730000.0,2017,1080,13,15,1.35636968053202,103.938669139067
991,1,TAMPINES,EXECUTIVE,315,TAMPINES STREET 33,01 TO 03,142.0,3,1993,75 years 06 months,578000.0,2017,906,1,3,1.35214170002867,103.957447937175
992,1,TAMPINES,EXECUTIVE,497D,TAMPINES STREET 45,04 TO 06,139.0,13,1996,78 years 05 months,600000.0,2017,941,4,6,1.35883428878933,103.959075281438
993,1,TAMPINES,EXECUTIVE,895A,TAMPINES STREET 81,01 TO 03,146.0,3,1988,70 years 07 months,600000.0,2017,847,1,3,1.34767895311776,103.932456598668
994,1,TAMPINES,EXECUTIVE,497D,TAMPINES STREET 45,10 TO 12,139.0,13,1996,78 years 05 months,618888.0,2017,941,10,12,1.35883428878933,103.959075281438
995,1,TAMPINES,EXECUTIVE,313,TAMPINES STREET 33,01 TO 03,143.0,3,1993,75 years 06 months,625000.0,2017,906,1,3,1.35221766773568,103.956809861
996,1,TAMPINES,EXECUTIVE,327,TAMPINES STREET 32,10 TO 12,148.0,3,1995,78 years,698000.0,2017,936,10,12,1.35244718454516,103.958287602194
997,1,TAMPINES,EXECUTIVE,860,TAMPINES AVENUE 5,04 TO 06,146.0,7,1987,69 years 10 months,702000.0,2017,838,4,6,1.35546034663524,103.937595591612
998,1,TAMPINES,EXECUTIVE,856B,TAMPINES STREET 82,07 TO 09,146.0,3,1995,77 years 10 months,830000.0,2017,934,7,9,1.35311031731217,103.937699927291
999,1,TOA PAYOH,2 ROOM,55,LORONG 5 TOA PAYOH,07 TO 09,43.0,17,1967,49 years 05 months,228500.0,2017,593,7,9,1.33735976862599,103.85119779562
1000,1,TOA PAYOH,3 ROOM,9,LORONG 7 TOA PAYOH,10 TO 12,66.0,5,1970,52 years 07 months,268000.0,2017,631,10,12,1.337504820026,103.857839466376
1001,1,TOA PAYOH,3 ROOM,66,LORONG 4 TOA PAYOH,01 TO 03,64.0,17,1969,51 years,283000.0,2017,612,1,3,1.3350133256365,103.851778402294
1002,1,TOA PAYOH,3 ROOM,163,LORONG 1 TOA PAYOH,01 TO 03,65.0,5,1972,54 years 07 months,285000.0,2017,655,1,3,1.33206060664774,103.84410502428
1003,1,TOA PAYOH,3 ROOM,13,LORONG 7 TOA PAYOH,04 TO 06,66.0,5,1970,52 years 06 months,285000.0,2017,630,4,6,1.33628332874341,103.859026987388
1004,1,TOA PAYOH,3 ROOM,108,LORONG 1 TOA PAYOH,07 TO 09,66.0,5,1970,52 years,295000.0,2017,624,7,9,1.34155252910062,103.847295147125
1005,1,TOA PAYOH,3 ROOM,20,LORONG 7 TOA PAYOH,04 TO 06,67.0,5,1970,52 years 06 months,298000.0,2017,630,4,6,1.33496995780087,103.857192519078
1006,1,TOA PAYOH,3 ROOM,25,TOA PAYOH EAST,04 TO 06,67.0,5,1971,53 years,298000.0,2017,636,4,6,1.33356606706026,103.856981751253
1007,1,TOA PAYOH,3 ROOM,119,POTONG PASIR AVENUE 1,07 TO 09,67.0,12,1984,66 years 09 months,300000.0,2017,801,7,9,1.33456149665389,103.862943044844
1008,1,TOA PAYOH,3 ROOM,203,TOA PAYOH NORTH,01 TO 03,65.0,5,1982,64 years,300000.0,2017,768,1,3,1.34205287411841,103.84939599719
1009,1,TOA PAYOH,3 ROOM,34,LORONG 5 TOA PAYOH,10 TO 12,67.0,5,1970,52 years,303000.0,2017,624,10,12,1.33479973301368,103.854155463
1010,1,TOA PAYOH,3 ROOM,114,LORONG 1 TOA PAYOH,01 TO 03,65.0,5,1967,49 years 05 months,304000.0,2017,593,1,3,1.34094034792461,103.844305919348
1011,1,TOA PAYOH,3 ROOM,232,LORONG 8 TOA PAYOH,04 TO 06,65.0,5,1976,58 years 10 months,304000.0,2017,706,4,6,1.3375718690811,103.858843935428
1012,1,TOA PAYOH,3 ROOM,199,TOA PAYOH NORTH,10 TO 12,65.0,5,1982,64 years,308000.0,2017,768,10,12,1.34203351834892,103.850648929652
1013,1,TOA PAYOH,3 ROOM,91,LORONG 3 TOA PAYOH,07 TO 09,68.0,5,1970,52 years,310000.0,2017,624,7,9,1.33822603074183,103.848596916655
1014,1,TOA PAYOH,3 ROOM,123,LORONG 1 TOA PAYOH,07 TO 09,67.0,5,1970,52 years 01 month,318000.0,2017,625,7,9,1.33864901784911,103.845703844955
1015,1,TOA PAYOH,3 ROOM,53,LORONG 5 TOA PAYOH,07 TO 09,68.0,5,1968,50 years 05 months,326500.0,2017,605,7,9,1.33780452154069,103.85079328117
1016,1,TOA PAYOH,3 ROOM,109,POTONG PASIR AVENUE 1,01 TO 03,74.0,8,1984,66 years 08 months,340000.0,2017,800,1,3,1.33486395185077,103.867411589518
1017,1,TOA PAYOH,3 ROOM,142,POTONG PASIR AVENUE 3,01 TO 03,74.0,8,1984,66 years 06 months,343000.0,2017,798,1,3,1.33320406699901,103.866992603867
1018,1,TOA PAYOH,3 ROOM,157,LORONG 1 TOA PAYOH,07 TO 09,67.0,5,1971,53 years 06 months,360000.0,2017,642,7,9,1.3322421486487,103.845643059432
1019,1,TOA PAYOH,3 ROOM,101,POTONG PASIR AVENUE 1,10 TO 12,74.0,8,1984,66 years 08 months,390000.0,2017,800,10,12,1.33315710123237,103.868380398922
1020,1,TOA PAYOH,4 ROOM,18,JOO SENG ROAD,04 TO 06,103.0,8,1984,66 years 02 months,460000.0,2017,794,4,6,1.33684922199185,103.881141512065
1021,1,TOA PAYOH,4 ROOM,143,LORONG 2 TOA PAYOH,01 TO 03,91.0,8,2002,84 years 09 months,500000.0,2017,1017,1,3,1.33588435399266,103.843991340255
